,text,rhyme_scheme_siamese,difference_siamese,prob_rhyme
8211,"['dem tode hingegeben', 'hat sie ihr kränzlein leicht', 'da hat das schlechte leben', 'den strohkranz ihr gereicht', 'o wie blinkte etc']","['a', 'b', 'a', 'b', 'c']","[[array([0.00863993], dtype=float32)], [array([0.07021105], dtype=float32)]]",0.6
8212,"['ihr kind am kirchhof spielet', 'und mit dem abendlicht', 'hin nach dem kränzlein schielet', 'und recht unschuldig spricht', 'o wie blinkte etc']","['a', 'b', 'a', 'b', 'c']","[[array([0.00738621], dtype=float32)], [array([0.06477493], dtype=float32), array([0.67257524], dtype=float32), array([0.542434], dtype=float32)]]",0.6
8213,"['da hatt ich keine ruhe', 'und mußte auferstehn', 'und ging aus meiner truhe', 'das kränzlein einzusehn', 'o wie blinkte etc']","['a', 'b', 'a', 'b', 'b']","[[array([0.14311266], dtype=float32)], [array([0.04741597], dtype=float32), array([0.33422452], dtype=float32), array([0.3721307], dtype=float32)]]",0.4
8214,"['ich wollt den kranz mir holen', 'ins grab mir auf das herz', 'das kind hat ihn gestohlen', 'da fühlt ich wieder schmerz', 'o wie blinkte etc']","['a', 'b', 'a', 'b', 'b']","[[array([0.03081667], dtype=float32)], [array([0.06010568], dtype=float32)]]",0.4
8215,"['konnt nicht die stimm erheben', 'nicht schreien den kranz gib her', 'das totsein wie das leben', 'war mir unendlich schwer', 'o wie blinkte etc']","['a', 'b', 'a', 'b', 'c']","[[array([0.02969939], dtype=float32)], [array([0.08391184], dtype=float32)]]",0.6
8216,"['da half mir das gewissen', 'es nahm dem kind den kranz', 'ich hab ihn unzerrissen', 'ich hab ihn rein und ganz', 'o wie blinkte etc']","['a', 'b', 'a', 'b', 'c']","[[array([0.03733385], dtype=float32)], [array([0.5097186], dtype=float32)]]",0.6
8217,"['um einen guten namen', 'freit sie den ärmsten mann', 'da sie zur kirche kamen', 'sah sie die kron nicht an', 'o wie blinkte etc']","['a', 'b', 'a', 'b', 'c']","[[array([0.00738621], dtype=float32)], [array([0.04741597], dtype=float32), array([0.3721307], dtype=float32), array([0.33422452], dtype=float32)]]",0.6
8218,"['da sprach ich aus der truhe', 'hab dank für lust und schmerz', 'dein kranz mit ewger ruhe', 'kühlt mir das treue herz', 'o wie blinkte etc']","['a', 'b', 'a', 'b', 'b']","[[array([0.01588655], dtype=float32)], [array([0.06909853], dtype=float32)]]",0.4
8219,"['wohl mir daß ich gestorben', 'als er im vollen glanz', 'mir bist du nicht verdorben', 'ich habe deinen kranz', 'o wie blinkte etc']","['a', 'b', 'a', 'b', 'c']","[[array([0.06544471], dtype=float32)], [array([0.11945385], dtype=float32), array([0.6654577], dtype=float32), array([0.5027487], dtype=float32)]]",0.6
8220,"['treu will ich ihn aufheben', 'wenn wir uns wiedersehn', 'sollst du im bessern leben', 'mit ihm gezieret gehn', 'o wie blinkte etc']","['a', 'b', 'a', 'b', 'b']","[[array([0.00912541], dtype=float32)], [array([0.03825217], dtype=float32)]]",0.4
8221,"['denn eine einzge treue', 'ist aller liebe wert', 'und eine einzge reue', 'zerbricht das richterschwert', 'o wie blinkte etc']","['a', 'b', 'a', 'b', 'c']","[[array([0.02016324], dtype=float32)], [array([0.5097186], dtype=float32)]]",0.6
8222,"['dies hört sie ist gegangen', 'still mit dem armen mann', 'und sah nun ohne bangen', 'mein einsam krönlein an', 'o wie blinkte etc']","['a', 'b', 'a', 'b', 'c']","[[array([0.02751791], dtype=float32)], [array([0.05791831], dtype=float32)], [array([0.24474394], dtype=float32)]]",0.6
8223,"['und wenn die abendwinde', 'leis durch die kronen ziehn', 'spricht sie zu ihrem kinde', 'gottlob die zeit geht hin', 'o wie blinkte mein krönlein schön', 'eh die sonne wollt untergehn']","['a', 'b', 'a', 'c', 'c', 'b']","[[array([0.02611518], dtype=float32)], [array([0.5266997], dtype=float32)]]",0.5
8224,"['durch den wald mit raschen schritten', 'trage ich die laute hin', 'liebe singt was leid gelitten', 'schweres herz hat leichten sinn']","['a', 'b', 'a', 'b']","[[array([0.02633494], dtype=float32)], [array([0.04384404], dtype=float32)]]",0.5
8225,"['durch die büsche muß ich dringen', 'nieder zu dem felsenborn', 'und es schlingen sich mit klingen', 'durch die saiten ros und dorn']","['a', 'b', 'a', 'b']","[[array([0.02267104], dtype=float32)], [array([0.34747988], dtype=float32)]]",0.5
8226,"['in der wildnis wild gewässer', 'breche ich mir kühne bahn', 'steig ich aufwärts in die schlösser', 'schaun sie mich befreundet an']","['a', 'b', 'a', 'b']","[[array([0.02187461], dtype=float32)], [array([0.29824394], dtype=float32)]]",0.5
8227,"['haus ich nächtlich in kapellen', 'stört sich kein gespenst an mir', 'weil sich wandrer gern gesellen', 'denn auch ich bin nicht von hier']","['a', 'b', 'a', 'b']","[[array([0.02403355], dtype=float32)], [array([0.16136003], dtype=float32)]]",0.5
8228,"['seh ich zauberschätze glimmen', 'locket bald durch sumpf und moor', 'mich der irrwisch hin und stimmen', 'muß mein lautenschlag dem chor']","['a', 'b', 'a', 'b']","[[array([0.04270738], dtype=float32)], [array([0.09135705], dtype=float32)]]",0.5
8229,"['zu der gnomen hochzeitfeier', 'zu der elfen luftgem tanz', 'tönet meine ernste leier', 'unerschreckt im mondenglanz']","['a', 'b', 'a', 'b']","[[array([0.03090781], dtype=float32)], [array([0.05471331], dtype=float32)]]",0.5
8230,"['in dem schoß der wunderberge', 'in der zauberfräulein haus', 'führen mich die schlauen zwerge', 'und ich singe ohne graus']","['a', 'b', 'a', 'b']","[[array([0.00206625], dtype=float32)], [array([0.0507049], dtype=float32)]]",0.5
8231,"['geister reichen mir den becher', 'reichen mir die kalte hand', 'denn ich bin ein kühner zecher', 'scheue nicht den glühen rand']","['a', 'b', 'a', 'b']","[[array([0.06325918], dtype=float32)], [array([0.00932533], dtype=float32)]]",0.5
8232,"['ja beim mahl zur bösen stunde', 'leert den becher ich mit faust', 'wo berührt vom satansmunde', 'höllenglut im weine braust']","['a', 'b', 'a', 'b']","[[array([0.05070114], dtype=float32)], [array([0.0191201], dtype=float32)]]",0.5
8233,"['alles ist mir schon geschehen', 'meine schale ist erfüllt', 'seit ich selber mich gesehen', 'hab das antlitz ich verhüllt']","['a', 'b', 'a', 'b']","[[array([0.46376127], dtype=float32)]]",0.5
8234,"['zu der mainacht hexenreihen', 'spiel ich nun ein geistlich lied', 'daß die schar mit maledeien', 'vor dem fremden sänger flieht']","['a', 'b', 'a', 'c']","[[array([0.00823128], dtype=float32)], [array([0.05840456], dtype=float32)]]",0.75
8235,"['in frau venus berg die leier', 'hab mit keuschlamm ich geschmückt', 'und sie hat mich ohne schleier', 'an die volle lust gedrückt']","['a', 'b', 'a', 'b']","[[array([0.03013223], dtype=float32)], [array([0.5408951], dtype=float32)]]",0.5
8236,"['doch sie konnte mich nicht rühren', 'sie verging in frommer scham', 'ließ sich leicht von mir verführen', 'daß sie einen schleier nahm']","['a', 'b', 'a', 'b']","[[array([0.03890294], dtype=float32)], [array([0.37290776], dtype=float32)]]",0.5
8237,"['die sirene in den wogen', 'hätt sie mich im wasserschloß', 'gäbe den sie hingezogen', 'gern den fischer wieder los']","['a', 'b', 'a', 'b']","[[array([0.03588521], dtype=float32)], [array([0.04504526], dtype=float32)]]",0.5
8238,"['wo der schwan im wellenspiegel', 'in sein sternbild niedertaucht', 'bricht der schmerz auch mir das siegel', 'daß mein leid im liede haucht']","['a', 'b', 'a', 'b']","[[array([0.06674802], dtype=float32)]]",0.5
8239,"['meinen weißen hirsch verloren', 'hab ich mit dem goldgeweih', 'die in ihm war eingeboren', 'starb mit ihm die schöne fei']","['a', 'b', 'a', 'c']","[[array([0.0675543], dtype=float32)], [array([0.03098774], dtype=float32)]]",0.75
8240,"['weh mich hatte die meduse', 'mit dem schlangenblick versteint', 'und seitdem hat meine muse', 'nicht gelachet nicht geweint']","['a', 'b', 'a', 'b']","[[array([0.07847947], dtype=float32)], [array([0.02521181], dtype=float32)]]",0.5
8241,"['doch mit scharfen wünschelruten', 'schlug ihr amor ins gesicht', 'daß ihr aus in tränenfluten', 'die versteinte seele bricht']","['a', 'b', 'a', 'b']","[[array([0.00965899], dtype=float32)], [array([0.11771441], dtype=float32)]]",0.5
8242,"['bittre meere um mich rannen', 'und wie auch die phantasie', 'mochte bunte segel spannen', 'nie ach nie erschafft ich sie']","['a', 'b', 'a', 'b']","[[array([0.06873661], dtype=float32)], [array([0.13859445], dtype=float32)]]",0.5
8243,"['und nun kehre ich von thule', 'fand da auf des meeres grund', 'einen becher meine buhle', 'trinkt sich nur aus ihm gesund']","['a', 'b', 'a', 'b']","[[array([0.04980862], dtype=float32)], [array([0.01693833], dtype=float32)]]",0.5
8244,"['füllet euch ihr ewigen tage', 'mond und sonne steigt und sinkt', 'dürstend ich den becher trage', 'und sie fehlt die aus ihm trinkt']","['a', 'b', 'a', 'b']","[[array([0.01029962], dtype=float32)], [array([0.05364531], dtype=float32)]]",0.5
8245,"['suchend geh ich durchs gedränge', 'und die schuldner mahnen mich', 'und ich singe viel gesänge', 'doch im herzen weine ich']","['a', 'b', 'a', 'b']","[[array([0.02310717], dtype=float32)], [array([0.10094702], dtype=float32)]]",0.5
8246,"['wo die schätze sind begraben', 'weiß ich wohl geduld geduld', 'einer schwebt am kreuz erhaben', 'der bezahlet meine schuld']","['a', 'b', 'a', 'b']","[[array([0.02050018], dtype=float32)], [array([0.06777442], dtype=float32)]]",0.5
8247,"['während ich dies lied gesungen', 'nahet sich des waldes rand', 'aus des laubes dämmerungen', 'trete ich ins offne land']","['a', 'b', 'a', 'b']","[[array([0.03613257], dtype=float32)], [array([0.18181294], dtype=float32)]]",0.5
8248,"['aus der eichen zu den myrten', 'aus der laube in das zelt', 'hat der jäger sich dem hirten', 'flöte sich dem horn gesellt']","['a', 'b', 'a', 'b']","[[array([0.05399001], dtype=float32)], [array([0.27965373], dtype=float32)]]",0.5
8249,"['während du die lämmer hütest', 'zähm ich dir des wolfes wut', 'wenn du fromm die hände bietest', 'werd ich deines herdes glut']","['a', 'b', 'a', 'b']","[[array([0.03575772], dtype=float32)], [array([0.15188742], dtype=float32)]]",0.5
8250,"['und willst du die arme schlingen', 'um ein liebchen zwei und zwei', 'will ich dir den baum schon zwingen', 'daß er eine laube sei']","['a', 'b', 'a', 'b']","[[array([0.02242988], dtype=float32)]]",0.5
8251,"['du kannst kränze schlingen singen', 'schnitzen spitzen pfeile süß', 'ich kann ringen klingen schwingen', 'schlank und blank den jägerspieß']","['a', 'b', 'a', 'c']","[[array([0.02289677], dtype=float32)], [array([0.03765976], dtype=float32)]]",0.75
8252,"['gib die pfeile nimm den bogen', 'mir ist s ernst und dir ist s scherz', 'hab die sehne ich gezogen', 'du gezielt dann trifft s ins herz']","['a', 'b', 'a', 'b']","[[array([0.04788244], dtype=float32)], [array([0.34747988], dtype=float32)]]",0.5
8253,"['wild getan wie stolz gesprochen', 'weh der pfeil flog seine bahn', 'hat des lammes herz durchstochen', 'drohend sah der hirt mich an']","['a', 'b', 'a', 'b']","[[array([0.06627166], dtype=float32)], [array([0.07605153], dtype=float32)]]",0.5
8254,"['dorn ward da die rosenkrone', 'um sein göttlich mildes haupt', 'vater rief er ihn verschone', 'denn er hat an mich geglaubt']","['a', 'b', 'a', 'b']","[[array([0.41777533], dtype=float32)], [array([0.00874966], dtype=float32)], [array([0.11180866], dtype=float32)], [array([0.05350804], dtype=float32)], [array([0.02131706], dtype=float32)], [array([0.00625694], dtype=float32)], [array([0.04293001], dtype=float32)]]",0.5
8255,"['o wie so oft', 'hab ich ein zeichen erhofft', 'zogen', 'sterne den schimmernden bogen', 'durch die himmlische leere', 'durch die himmlische tiefe', 'daß ich der irdischen schwere', 'endlich auf immer entschliefe', 'aber der morgen', 'löschte die sterne aus', 'weckte die sorgen', 'weckte des herzens haus', 'und des alltäglichen macht', 'zwang die ahndung der nacht']","['a', 'a', 'b', 'b', 'c', 'd', 'c', 'd', 'e', 'f', 'e', 'f', 'g', 'g']","[[array([0.0071919], dtype=float32)], [array([0.01794773], dtype=float32)], [array([0.16022664], dtype=float32), array([0.10965931], dtype=float32), array([0.10410696], dtype=float32), array([0.428468], dtype=float32), array([0.41400224], dtype=float32), array([0.00772458], dtype=float32)], [array([0.0135228], dtype=float32)], [array([0.04978448], dtype=float32)], [array([0.04711145], dtype=float32)]]",0.5
8256,"['o wie so viel', 'nahte der sehnsucht das ziel', 'sanken', 'dürstende müde gedanken', 'hin an brennender schwelle', 'selig kühlender ferne', 'ach da stürzte zum herzen die welle', 'und das lachende licht in die finsteren sterne', 'aber die ebbe', 'kehrte die flut wich', 'heißer die steppe', 'umgürtet mit glut mich', 'und den brennenden pfeil', 'mahnte das fliehende ziel zur eil']","['a', 'a', 'b', 'b', 'c', 'd', 'c', 'd', 'c', 'e', 'c', 'e', 'f', 'f']","[[array([0.09339011], dtype=float32)], [array([0.00402856], dtype=float32)], [array([0.6594001], dtype=float32), array([0.44987398], dtype=float32), array([0.3353035], dtype=float32), array([0.3268655], dtype=float32), array([0.48582172], dtype=float32), array([0.2320419], dtype=float32)], [array([0.00737858], dtype=float32)], [array([0.04005349], dtype=float32)], [array([0.02607042], dtype=float32)]]",0.42857142857142855
8257,"['o wie so tief', 'oft aus den wogen mich s rief', 'fielen', 'um nach den sternen zu zielen', 'tränen zu spiegelnden seen', 'die zwischen blumigten wiesen', 'augen der erde aufsehen', 'himmlische kinder zu grüßen', 'aber die fläche', 'ringelt das bild bricht', 'bittere bäche', 'rinnet so wild nicht', 'freudig ja springet ein fisch', 'und ich mord ihn decke den tisch']","['a', 'a', 'b', 'b', 'c', 'c', 'c', 'c', 'd', 'e', 'd', 'e', 'f', 'f']","[[array([0.05778444], dtype=float32)], [array([0.00488663], dtype=float32)], [array([0.04014057], dtype=float32)], [array([0.02756077], dtype=float32)], [array([0.00451851], dtype=float32)], [array([0.0587182], dtype=float32)], [array([0.03613347], dtype=float32)]]",0.42857142857142855
8258,"['o wie so rein', 'wächst in der schönheit der schein', 'scheinet', 'sie aus der einfalt und einet', 'recht in der lauteren klarheit', 'strahlen der himmlischen güte', 'zum sehenden sichtbaren auge der wahrheit', 'das das schaffet und selbst ist die frucht und die blüte', 'aber die dichter', 'machen die glieder zum leibe gern', 'schneiden gesichter', 'in einen kirschenkern', 'traurig und lachend o gebe', 'lieber der erde ihn daß er lebe']","['a', 'a', 'b', 'b', 'c', 'd', 'c', 'd', 'e', 'f', 'e', 'f', 'g', 'g']","[[array([0.10320044], dtype=float32)]]",0.5
8259,"['blütenvoll', 'früchtevoll', 'dir und den deinen himmlischen segen']","['a', 'a', 'b']",[],0.6666666666666666
8260,"['gebe', 'auf irdischen wegen']","['a', 'b']","[[array([0.00290161], dtype=float32)], [0], [array([0.01818109], dtype=float32)], [array([0.4260319], dtype=float32)], [array([0.01745719], dtype=float32)], [array([0.01352417], dtype=float32)]]",1.0
8261,"['kein tierlein ist auf erden', 'dir lieber gott zu klein', 'du ließt sie alle werden', 'und alle sind sie dein', 'zu dir zu dir', 'ruft mensch und tier', 'der vogel dir singt', 'das fischlein dir springt', 'die biene dir brummt', 'der käfer dir summt', 'auch pfeifet dir das mäuslein klein', 'herr gott du sollst gelobet sein']","['a', 'b', 'a', 'c', 'd', 'd', 'e', 'e', 'f', 'f', 'b', 'c']","[[array([0.00426191], dtype=float32)], [array([0.11762446], dtype=float32), array([0.19450074], dtype=float32), array([0.29400748], dtype=float32)]]",0.5
8262,"['das vöglein in den lüften', 'singt dir aus voller brust', 'die schlange in den klüften', 'zischt dir in lebenslust', 'zu dir zu dir', 'ruft mensch und tier usw']","['a', 'b', 'a', 'b', 'c', 'b']","[[array([0.01288426], dtype=float32)], [array([0.3989759], dtype=float32)]]",0.5
8263,"['die fischlein die da schwimmen', 'sind herr vor dir nicht stumm', 'du hörest ihre stimmen', 'ohn dich kommt keines um', 'zu dir zu dir usw']","['a', 'b', 'a', 'b', 'c']","[[array([0.02747047], dtype=float32)], [array([0.00836307], dtype=float32)]]",0.6
8264,"['vor dir tanzt in der sonne', 'der kleinen mücken schwarm', 'zum dank für lebenswonne', 'ist keins zu klein und arm', 'zu dir zu dir usw']","['a', 'b', 'a', 'b', 'c']","[[array([0.02036786], dtype=float32)], [array([0.05664134], dtype=float32)]]",0.6
8265,"['sonn mond gehn auf und unter', 'in deinem gnadenreich', 'und alle deine wunder', 'sind sich an größe gleich', 'zu dir zu dir usw']","['a', 'b', 'a', 'b', 'c']","[[array([0.00407344], dtype=float32)], [array([0.04798383], dtype=float32)]]",0.6
8266,"['zu dir muß jedes ringen', 'wenn es in nöten schwebt', 'nur du kannst hülfe bringen', 'durch den das ganze lebt', 'zu dir zu dir usw']","['a', 'b', 'a', 'b', 'c']","[[array([0.00285643], dtype=float32)], [array([0.02913344], dtype=float32)]]",0.6
8267,"['in starker hand die erde', 'trägst du mit mann und maus', 'es ruft dein odem werde', 'und bläst das lichtlein aus', 'zu dir zu dir usw']","['a', 'b', 'a', 'b', 'c']","[[array([0.00806743], dtype=float32)], [array([0.16166872], dtype=float32)]]",0.6
8268,"['kein sperling fällt vom dache', 'ohn dich vom haupt kein haar', 'o teurer vater wache', 'bei uns in der gefahr', 'zu dir zu dir usw']","['a', 'b', 'a', 'b', 'c']","[[array([0.01381052], dtype=float32)], [array([0.19784474], dtype=float32)]]",0.6
