LLM,id,text,close_text,semantic_dist
GPT2-large,615,Wo sich Wolken türmen weiter,"Schaue, wie die Wolken ziehen",3.6951797008514404
GPT2-large,615,"Seht ihr dort den Felsen wieder ,",Zum Felsen auch hinan.,4.752439975738525
GPT2-large,615,Seht ihr dort die Wolken rollen,"Schaue, wie die Wolken ziehen",3.0612781047821045
GPT2-large,615,Schüret mir das Herz zur Schlossen,"Deinen gekrausten Locken,",5.2061638832092285
GPT2-large,615,Nah und fern und fern und nah sein,Und nah und ferne quellen,4.2535200119018555
GPT2-large,615,Nah und fern und fern und nah ein,Und nah und ferne quellen,4.312204837799072
GPT2-large,615,Herz das mir im Herzen noch schlägt,Und immer noch schwillt uns das Herz,4.174820899963379
GPT2-large,615,Nah und fern und fern und nah ist,Und nah und ferne quellen,3.8501415252685547
GPT2-large,616,"Alles Alles webt und schafft sich aus dem All en ,",Die alles Hohle zerschlägt –,5.443647384643555
GPT2-large,616,wasser Quillts aus Quillts aus Quillts in vollem Schwalle fort,Von den vollen Fässern,6.5070390701293945
GPT2-large,616,"Aber der kleinste Äther , ein Tropfen , der vom Äther sich",Leicht wie Aether schlüpft er fort. –,5.476786136627197
GPT2-large,616,"hängt und dort zu schweben scheinet , macht uns das lieb",Um die sie schweben soll!,5.341922283172607
GPT2-large,616,Bild der Bild der Seele aus dem All gewonnen .,"Im Lenz, der von der Seele nahm",5.401749134063721
GPT2-large,616,Alles Alles webt und schafft sich aus Unendlich sein,Alles ist unendlich da,4.0263285636901855
GPT2-large,616,alles Quillts aus Quillts mit vollem Schwalle nieder,Hinab mit allen Binden;,6.25504207611084
GPT2-large,616,Aber der kleinste Äther zerrinnt in Staub und Nebel dort,"Vor Deinem Hauche wirbelt schön der Staub,",4.839395046234131
GPT2-large,616,Aber der kleinste Quillts im Staube hier zerrinnt so,Wie schweifend aus der Weite,6.271933078765869
GPT2-large,616,hohe Seele Schafft sich aus Unendlich Sein den schöpf,Aus reicherm Seelenfrühling mehre,4.526181697845459
GPT2-large,617,"Sieh mich an , ich bin dir gut so","Bist meine Lust, ich bin dir gut.",3.124812364578247
GPT2-large,617,du bist ach nein ! ich war es nicht eben,Ich aber doch nicht!,4.5389404296875
GPT2-large,617,"Glaub nicht , daß du klein bist kleiner ,",Bald klang's dir lustig von groß und klein:,5.510583877563477
GPT2-large,617,du bist stolz auf deinen Buckel auch,Zeig auch du dich der Ahnen wert!‹,5.433883190155029
GPT2-large,617,"du bist stolz , ich sei zu klein dir","Dir, lieber Gott zu klein,",5.441134452819824
GPT2-large,617,also das will ja nichts heißen mehr,"Ich weiß wohl, daß es nichts zu Sache thut,",3.5883798599243164
GPT2-large,617,"Glaub mir was mir nichts dir that ,","Wie seh ich dich erglühn,",4.931914806365967
GPT2-large,617,so war es zu nichts zerflossen da .,Und nicht zerstückt im Kleinen untergeht! …,4.8590989112854
GPT2-large,618,Man setzt sich künftig bloß mit ihr zur kammer,Wird nur gewogen,4.14378023147583
GPT2-large,618,Die Philosophen können weiter wandern,"Und die Philosophen auch,",5.331022262573242
GPT2-large,618,Ihr könnt nicht Gott und Teufel selber fragen .,Es tät den Teufel nicht lange bitten;,5.906102180480957
GPT2-large,618,Hat wirklich Gott uns auch im Sack gelassen ?,Hat Gott vielleicht sich seiner erbarmt?,3.7998368740081787
GPT2-large,618,Die Philosophen können weiter sorgen,"Der Sorge Beharren empfunden,",6.268035888671875
GPT2-large,618,warum Das bringt Die können drüber steigen,Sie sich von einer tollen Zunft,5.135245323181152
GPT2-large,618,"Ich lach mich weg , die armen Philosophen .","Die lieblos Ruhelosen lachen auf,",5.714683532714844
GPT2-large,618,"Sind das nicht die , die aus der Hölle stiegen","Die aus der Hölle kam,",5.325189590454102
GPT2-large,618,Und wollen nun mit ihren Taschen prahlen ?,"Drum gäb ich, so sehr ihr auch pochet und prachert,",4.445572853088379
GPT2-large,618,Das hat der Teufel euch nicht eingegraben,"Den Teufel, der ihm nichts gethan",4.953981876373291
GPT2-large,619,Man soll zum Herrn des eignen Lebens kehren,Da ließ der Herr vom Himmelssaal,4.839096546173096
GPT2-large,619,"Die Götter können , wie die meisten sollen",Drum haben auch die guten Götter immer,5.46498966217041
GPT2-large,619,Mit einem Wort mit vielen nur verkehren .,"Doch, wie soll ein Wort dich fassen können,",5.278130054473877
GPT2-large,619,"Ich glaube , daß nichts in der Welt die Seelen",Ich kenne hier ja keine Menschenseele.,5.057011127471924
GPT2-large,619,"Beglücken kann , als daß sie selbst erschaffen","Solches zu finden vermag: denn nur wer selber beflügelt,",4.804322242736816
GPT2-large,619,"Die Götter müssen lieben , wenn sie geben","Götter gepfleget,",5.15364408493042
GPT2-large,619,"Sie dienen niemals sklaven , um gefallen .",Niemals hat auf einem Reinfall,5.765071868896484
GPT2-large,619,Nicht immer unter jedem Zwang ergeben,"Wird vollends nichts geboten,",5.1216511726379395
GPT2-large,619,Sie ihre Stärke wieder zu dem Ganzen ;,stärker ihr Wehe,4.945111274719238
GPT2-large,619,"Denn oft entbindet man von allem Schönen ,",Für immer sich Schönheit und Lieb' zu entziehen.,4.67332649230957
GPT2-large,620,"Helles Leuchten , tief und kräftig ,",Mit lieblichem tief aufflötenden Laut;,4.717129230499268
GPT2-large,620,Nah und fern und fern und nah ist,Und nah und ferne quellen,3.8501415252685547
GPT2-large,620,Meines Lebens lichte wahrheit .,"Mein Lebensfrühling mir entsprang,",5.342776298522949
GPT2-large,620,"Nah und fern und fern und nah sein ,",Und nah und ferne quellen,4.935917377471924
GPT2-large,620,Bin zu jeder Stund entschlossen .,Mir jedes Gelaß,5.559028148651123
GPT2-large,620,Nah und fern und fern und nah ist,Und nah und ferne quellen,3.8501415252685547
GPT2-large,620,"Sein , was mich am Herzen noch drückt",Fester noch an's Herz gekettet,4.821041107177734
GPT2-large,620,Nah und fern und fern und nah ist,Und nah und ferne quellen,3.8501415252685547
GPT2-large,620,"Nah und fern und fern und nah sein ,",Und nah und ferne quellen,4.935917377471924
GPT2-large,620,Nah und fern und fern und nah ist,Und nah und ferne quellen,3.8501415252685547
GPT2-large,621,In dem Garten vor dem Haus ich,"An dem Garten,",4.634665489196777
GPT2-large,621,Eine Rosenknospe fand ich ;,Mit Rosenrot umhüllt.,5.276561260223389
GPT2-large,621,Mit den Dolden mich versehen,"Zu mir ohn' Unterlaß,",3.2681188583374023
GPT2-large,621,Hatte sie die Welt vergessen .,"Wenn dich die ganze Welt vergessen,",4.92643928527832
GPT2-large,621,Als ich wieder sie betrachtet,"Uns schaun wiederum,",4.03759241104126
GPT2-large,621,Wie war sie wie war sie anders !,"Fort ist sie, die, wie noch niemand,",5.078474521636963
GPT2-large,621,O wie anders schaut sie jetzt so,"Ach, wie anders Gegenwart,",4.786530017852783
GPT2-large,621,"An dem Gartenzaun ich stand da ,","Im nächsten Garten hinterm Zaune stand,",4.517233371734619
GPT2-large,621,Da erschrak ich sonder Zahl so,"Ich rechnete, aus angestammtem Triebe,",3.589338541030884
GPT2-large,621,Da erschrak ich sonder Zahl so,"Ich rechnete, aus angestammtem Triebe,",3.589338541030884
GPT2-large,622,"Da schwur der Dichter sich bei seinem Schöpfer ,",Indem er seinem Schöpfer sich befahl.,5.727978706359863
GPT2-large,622,Ihn nie zu sehen mehr Als dies der Weise,So seh' ich ihn nun nimmermehr?,4.238239288330078
GPT2-large,622,"Zu warten , bis er von dem Tode reiße ;","Und darf der Sterbliche sich auch erkühnen,",5.008195877075195
GPT2-large,622,Bis an der Stirn die letzte Silbe fehle,"Längst der letzte Laut verschollen ist,",5.3470683097839355
GPT2-large,622,Bis ihn sein Geist in jenen Sphärenarme,Wie es vor dem Geist ihm steht.,5.55717658996582
GPT2-large,622,"Mit seinen Engeln wieder aufwärts führe ,",Mit ihnen Engel.,5.168929576873779
GPT2-large,622,Indes die Liebe zu den Sternen ziehe,Wenn die lieben Sterne schon ermatten,4.019924640655518
GPT2-large,622,Bis wieder einst in ihren ewgen Hallen,Aber es wachten in himmlischen Hallen,4.965336799621582
GPT2-large,622,"Sein Lied erklang , sein Friedenskuß die Herzen","Und grüßte mich, ein friedlich Liedchen sang er,",4.734567165374756
GPT2-large,622,"Die Seele ihm erbebte , da er nieder",Und ihm Gemüth und Seele letzen.,4.656440258026123
GPT2-large,623,"Froh und munter , wie der Mai ist ,","Ein reißender und übermäßiger Mai,",5.551497459411621
GPT2-large,623,sollst du ruhig weiterleben dann .,"Wie kannst du noch leben,",4.116827487945557
GPT2-large,623,Wolken sind ein guter diener .,Da Wolke wie ein Schlummer,6.042949199676514
GPT2-large,623,Lichter sind ein guter diener da .,"Was hilft der helle Bogen,",6.29185676574707
GPT2-large,623,Lichter machen alles was klein .,"Zu dem Lichte alles Lichts,",5.602142810821533
GPT2_top_p,624,"Um sich in selig jungen Blüthen zu sonnen ,",Daß sich in schönster Blüth' entfalte,4.80577278137207
GPT2_top_p,624,"Wir ernten viel , und viele hundert tage","Nahn im Takt wir einige hundert,",5.579399585723877
GPT2_top_p,624,Die pflücken wir in diesem milden rasen,Dies selwe Pflaster Geehde dahd beschreiden –,4.928394794464111
GPT2_top_p,624,"und unter welche roten Nelken rosen ,",Und mit dem rothen Blüthenkranz,5.217273235321045
GPT2_top_p,624,"Von eurem Glanz , dem Schleier eures Schönen ,",Du lässest Deine Schönheit strahlen,4.459506034851074
GPT2_top_p,624,Sie werden dann zu kleinen roten Blüten .,"Treiben schneller sie zu Roß,",5.818763732910156
GPT2_top_p,624,Ihr hofft auf ihrem Hochzeitbett zu wallen,Und will die Braut sich holen;,5.004830360412598
GPT2_top_p,624,Ihm war ein trüber Als wollustvoll vor Jahren,"Der einst gesprüht in Thränenschein,",4.386107444763184
GPT2_top_p,625,Aus schönre Taten sind sie mir,Die also schön geraten,4.086008071899414
GPT2_top_p,625,Doch dieser freilich meint es ernst,"Mit Ernst es jetzt meint,",4.163203239440918
GPT2_top_p,625,"Im alten Pförtchen hinterm Ohr ,","Es kratzte sich der Alte hinterm Ohr,",4.531025409698486
GPT2_top_p,625,"Ein Mägdlein , das zur Arbeit geht ,","Da ging ein Mägdlein jung,",5.463531970977783
GPT2_top_p,625,Man selber gönnt sich hier das eben,Worin ihr erbleichet ganz.,2.717115640640259
GPT2_top_p,625,Was aber wollt ich dazu alsdann,Was soll ich hienieden noch,3.026020050048828
GPT2_top_p,625,Das zaudre auch der Philosoph,Auf der Wage der Philosophie,4.652032375335693
GPT2_top_p,625,"Die Menge rüstet sich zur Schlacht ,","Wozu Herden, als zum Schlachten,",5.371294975280762
GPT2-large,626,Wo erheb ich mich Wo ich mich Bin ich gleich wo,"Wo du mich als Menschen stelltest hin,",5.387540817260742
GPT2-large,626,Wer sich zum gesetz Ist seines Volks vergessen etc,Und sich nichts merken läßt;,5.454777240753174
GPT2-large,626,Der ist im Der ist im Der hat es zu sich selbst .,Hat sein besondres Wesen:,5.835147380828857
GPT2-large,626,O daß er nicht auch ein deutscher Mann geworden sey !,"Wie er so ganz und gar – ein Deutscher war,",4.7035603523254395
GPT2-large,626,vielleicht daß er mir den liebsten Vater nun hätt,Dieweil sein Vater,4.5665082931518555
GPT2-large,626,"O daß ich die Ehre hätt , mit dieser Sappho oben",Seiner Sappho sich erbarmt;,6.131460666656494
GPT2-large,626,O daß ich mit dieser Sappho allein mich hier,"Ich bin ja ganz allein,",6.018844127655029
GPT2-large,626,Auf der Erde darf in meinem Haus nicht sein,Ich darf allhier nicht hausen.,5.322723865509033
GPT2-large,626,Ich darf ich muß Ach daß ich die Ehre doch hab,"Voll Ehrerbietung ich nahe, –",3.6154561042785645
GPT2-large,626,"So daß ich das Echo der Worte , die ich dir sang","Was ich dir sang,",4.756203651428223
GPT2-large,627,Zart von Form zu Form gesellt sich,"Von Außen wird sie in die Form gegossen,",6.330076217651367
GPT2-large,627,Alles nach der eignen Art sich ;,Dem jeder Weise,4.460941791534424
GPT2-large,627,Zartes ist des Schönen Bild nicht,"Was nicht sehr schön gehandelt eben,",6.386882781982422
GPT2-large,627,"Schwindet , was sich nah ihm war ,","Hat den Kelch ihm zugewandt,",4.9434123039245605
GPT2-large,627,Schwindet aus dem Schönen sich fort,O in der Schönheit Glanz entrückt!,4.781282424926758
GPT2-large,627,Ist in sich ein Ganzes noch so .,Ist die Deutung auch geblieben,4.5903825759887695
GPT2-large,627,Nah und fern und fern und nah ist,Und nah und ferne quellen,3.8501415252685547
GPT2-large,627,ich und Nah und fern und ewig weit !,Ewig fern und nah.,4.272027969360352
GPT2-large,627,Längst ist Alles mir verschwunden,Dem Alles wich.,4.194200038909912
GPT2-large,627,Mild umfängt mich nun das Dunkel .,Jetzt wieder – mild steht er neben mir – :,6.024763107299805
GPT2-large,628,"Alles hat sich mir vereinigt ,","Alles, Alles fleht in mir vereint. –",4.931981563568115
GPT2-large,628,Nur ein Etwas fehlt mir noch zu,"Was fehlte mir? Nur Eines! Es war so wundersam,",4.582303524017334
GPT2-large,628,Meiner Freuden jungem Kranz nicht .,"Noch schiert's mich nicht: Ob träge Abseitsruh',",5.226197719573975
GPT2-large,628,"Alles , was ich fühl und denke ,","Will ich Gedanken und Alles, was mein:",4.548461437225342
GPT2-large,628,"Alles webt in meinem Geist sich ,","Heut aber schlag ich aus dem Sinn mir alles Trübe,",5.371549129486084
GPT2-large,628,Alles drängt und strebt und raubt der,Und dringt durch alles sich;,4.327556133270264
GPT2-large,628,"Meine Zeit , und rinnt sie nicht ,","Gewinn' ich keine Rast,",5.485352993011475
GPT2-large,628,das ist nichts in meinem Sinn en .,"Drum fällt es mir auch gar nicht ein,",5.491845607757568
GPT2-large,628,Einst im Traum mir hat geträumt so .,Heut' hatt' ich so ein Träumchen...,4.044809341430664
GPT2-large,628,"ich sei Ach , im Traum , im Traum mein .",Meinen holden Traum;,5.092623233795166
GPT2_top_p,629,Der wäre sonst für minder hohe Wesen,So müsse dereinst dein niedrigster Knecht,5.267733097076416
GPT2_top_p,629,"Ja , hier ist er ! Er kehrt zu irdschen Bahnen ,","Er, wohin es nimmer taget,",4.713967323303223
GPT2_top_p,629,Er kommt aus Einer Sippe deutscher mütter,"Er hat vom deutschen Land,",5.0506086349487305
GPT2_top_p,629,"Er hat erkannt als Enkel deutscher Mütter ,",Im deutschen menschlichen Geschlechte,5.23466682434082
GPT2_top_p,629,Es treibt ihn auch sein ganzes großes Reisen .,Und trieb mit ihm viel Possen –,5.454939842224121
GPT2_top_p,629,"Auf ihn hat sich der Himmel bauen wollen ,","Zu dem Himmel machte grade,",4.294379234313965
GPT2_top_p,629,Er liebt den Geist und liebt den Seelenspiegel .,Der liebevoll mit Geist sich und Gemüth,4.813420295715332
GPT2_top_p,629,"Dich ruft sein Aug in solcher Milde , Erde . .","Er kam unweigerlich, den Blick zur Erde,",5.412817001342773
GPT2-large,630,Ist erst das Ding von seinem handeln,"Einst, als ihm die Verlassenheit",4.099621772766113
GPT2-large,630,"Ist ausgehandelt seine Schuld ,","Die Schuld des Frevels abzubüßen,",5.901096820831299
GPT2-large,630,Ist es von seiner Art zu handeln,Und ob sich ungezügelt,4.76365852355957
GPT2-large,630,Ist ihm sein Tun vor aller Welt,Ist mir erklungen,4.88665771484375
GPT2-large,630,Nicht bloß ein bloßes Sein im unrecht,Das geht nicht zu mit rechten Dingen.,6.015934944152832
GPT2-large,630,"Erreicht ist seine höchste Macht ,",Und mit der hoch erhobnen Rechten weist,5.540024280548096
GPT2-large,630,Wenn es von seiner Art zu handeln,Gibt nach seiner Weise.,4.23856258392334
GPT2-large,630,Nicht bloß sein Tun im rechten Schein,Es ging ihm auch nicht übel eben:,5.099305629730225
GPT2-large,630,"Erreicht hat , sondern auch sein scheitern",Versagt bleibt drum auf mein Geheiß,5.650368690490723
GPT2-large,630,Die ihm sein Tun im wahren Wert,Denn des Mannes ganzen Wert,4.737252235412598
GPT2-large,630,Zum Opfer hat er sich versammelt,Da dachte sich der Schadenfroh:,6.251287937164307
GPT2-large,630,"Ist ihm sein Tun im Leben Fehl ,","Ist er durchs Vergängliche gedrungen,",4.941926956176758
GPT2-large,630,Hat er der Welt sein Werk bereitet,"Hat Werke viel erschaut,",4.860341548919678
GPT2-large,630,"Das ist sein Wesen , ist sein Weg",Seine sondre Weise.,5.222624778747559
GPT2-large,630,Er ist kein Hüttchen das man zittert,"Zwar bin ich nicht der Mann der trüben Blässe,",5.032630920410156
GPT2-large,631,"Nee , ich halte nur das Messer hin",Vor dieses Messers Schein?,5.656301975250244
GPT2-large,631,"na , das wäre dann ja oben","Ei, das wär' auch eine Pracht!",3.72330904006958
GPT2-large,631,noch ein altes wiener Eisen,Schändet im Eisen.,4.344527244567871
GPT2-large,631,am am mit viel rothen Schleifen,Löse auf der roten Schleifen,3.6232502460479736
GPT2-large,631,unter goldnen Fäden sich ein,Mit goldnen Flechten.,3.5013391971588135
GPT2-large,631,"Was war denn das ? O , mein Gott was",Was soll mir das? wer hat sich das erdacht?,4.573771953582764
GPT2-large,631,also ich verstand den Runenreihn,"Und eh ich's mich versah,",4.683475017547607
GPT2-large,631,"Der war mit dem ersten Segen ,",der mir gesegnet sei.,5.241501808166504
GPT2-large,631,mit dem zweiten war es nun so,"Auch wird ein zweites, das",3.1924777030944824
GPT2-large,631,"wie das Messer da , als seis sein",Vor dieses Messers Schein?,4.976733684539795
GPT2-large,632,Und als sich klar zuletzt die schriften,"Daß sie die Schrift mir deuten,",5.0455427169799805
GPT2-large,632,"Von dir beseelt verkünden ließen ,","Dir huldigt selbst das edle Gottheitstheilchen,",4.485068321228027
GPT2-large,632,Verklärten sie durch ihre botschaft,von Betrübnis übermannt,4.044727325439453
GPT2-large,632,Mit hehrer Melodie en Kraft,Mich durchzittern Melodieen,3.751981019973755
GPT2-large,632,Zu alter Kunst zurück zu brechen,Ohn umzuschaun zur Wiege alter Kunst,5.514343738555908
GPT2-large,632,"Als ich , die schon als Jüngling dein ,","Als man ihm den Jüngling brachte,",4.961501121520996
GPT2-large,632,In meiner Dichtung Feuer brennen,"Die stolze Flamme meiner Dichtung,",5.194116592407227
GPT2-large,632,"Nach einem bessern Ziel gestrebt ,",Uns leichter als das eigene zum Ziel?,5.983883380889893
GPT2-large,632,Das ihnen zu der Tugend siege,"Vor solcher erhabener Tugend,",4.276451110839844
