LLM,id,text
GPT2-large,741,"KEINER vater lebt so viel ,"
GPT2-large,741,ich war klein und laut und sehr schön
GPT2-large,741,bin der selben hoffn wir uns
GPT2-large,741,für das andre sorgen wir schon
GPT2-large,741,du du hast erreicht das andre auch
GPT2-large,741,daß du klein und laut und dumm bist
GPT2-large,741,"Jede Nacht , wenn alle schlafen tief ,"
GPT2-large,741,geht die Lampe bei der Nacht nicht
GPT2-large,741,"fällt die Lampe in der Nacht nicht brennt ,"
GPT2-large,742,Wie die bunten Blätter so schön
GPT2-large,742,Immer ists das Gleiche nur so
GPT2-large,742,"Nah und fern und nah und ewig weit ,"
GPT2-large,742,Alles nach der eignen Art sein .
GPT2-large,742,Nah und fern und fern und nah sein
GPT2-large,742,Leuchtet hell und freundlich wie einst
GPT2-large,742,Nah und fern und fern und nah sein .
GPT2-large,742,"Was ich bin und was ich habe ,"
GPT2-large,742,"Ist ein Schimmer aus dem Nichts nicht ,"
GPT2-large,742,Nah und fern und fern und nah ist
GPT2-large,743,"Was frommt es , daß man sich mit ihr befassen"
GPT2-large,743,"Was frommt es also , sich mit ihr befasste"
GPT2-large,743,Und ziemlich gottlos ist sie wie wir wissen .
GPT2-large,743,"Ja freilich , freilich kommt sie mir gerade"
GPT2-large,743,aus einem ganzen Wurf nicht in die hände
GPT2-large,743,"Nein , freilich kommt sie mir nicht in die hände"
GPT2-large,743,"Was hilfts , daß man das Gute in ihr finde ."
GPT2-large,743,"Was hilfts , daß man das Schlechte in ihr finde ,"
GPT2-large,743,Was hilfts den bösen Geist in ihr zu wecken
GPT2-large,743,Es hilft daß ich die Finger von ihr lasse !
GPT2-large,744,Wer von euch weiß in eins sich allein
GPT2-large,744,"Du weißt es , wo das Tor ist hin"
GPT2-large,744,Das enge Tor zur Welt des sohnes
GPT2-large,744,Der Torheit Tore will mein Lied
GPT2-large,744,Entfernen aus der Welt der geister
GPT2-large,744,"Du weiß es , wer der Sohn ist , wer"
GPT2-large,744,"Der nimmermehr , die Sünde hassend"
GPT2-large,744,In sich zum Gotte sich gesehnt .
GPT2-large,744,Es will der Sohn den Vater kennen
GPT2-large,744,Der Vater sieht den Sohn entstellt .
GPT2-large,745,Im Anfang war die Kraft gegeben
GPT2-large,745,Zum Bau des Lebens war die Zeit nicht da !
GPT2-large,745,"Die Blüthe schlug , doch erst nach auen"
GPT2-large,745,"Das erste Grün , und nie wird es gereift !"
GPT2-large,745,Dem Ganzen wird zu eigen allein
GPT2-large,745,"Was einzeln nur bedingt sich lebt und schafft ,"
GPT2-large,745,Es lebt sich nur in Eins vollendet
GPT2-large,745,"Im Ewigen also ist kein Ding getrennt ,"
GPT2-large,745,Wenn sollen wir es denn beginnen
GPT2-large,745,Da wirs Da wirs Ob wir in Einer Dinges
GPT2-large,746,"Der Mensch , nach langer Irrfahrt , sinkend allein"
GPT2-large,746,"Vom Himmel nieder stieg , um mit den Seelen"
GPT2-large,746,Der Schöpfung sich vereinend neu zu wohnen
GPT2-large,746,Inmitten aller dieser tausend Wonnen
GPT2-large,746,Und um im selgen Bunde mit den händen
GPT2-large,746,"Des Vaters , der ihn sternlos schuf , verbunden"
GPT2-large,746,Zu bleiben für des Lebens kurze welle
GPT2-large,746,Und uns zu hinterlassen mit der Fülle
GPT2-large,746,"Von Leben eine große Saat , von allem"
GPT2-large,746,"Ja Segen für den Fall , daß je von allen"
GPT2-large,747,Doch endlich will man doch was richtig sagen
GPT2-large,747,"Ja , dann muß man die Sache anders sehen"
GPT2-large,747,berlin Ich habe meinen alten Lehrer
GPT2-large,747,"gesagt in einem Worte , wie im alten"
GPT2-large,747,"Gedicht , das ich als Kind gelesen habe hatte"
GPT2-large,747,jedoch ich weiß es daß ich es gesprochen
GPT2-large,747,Ich habe ihn gebeten Ich will mich nicht
GPT2-large,747,verstellen es ist aber ein Ding ich bitte
GPT2-large,747,und hab ihn dann gebeten er will sich nicht
GPT2-large,747,"versetzen , das ist ja überall die Regel ,"
GPT3,748,"Verrückt , dass er nach jenem kurzen  leben"
GPT3,748,Nicht weiterstreben sollte nach dem wissen
GPT3,748,"Hat er sich selbst den neuen Weg gewiesen ,"
GPT3,748,Und seiner Seele den Rath versehen
GPT3,748,"Wenn er zur Reife sie gebracht , gegeben"
GPT3,748,"Ja , wer im Geiste auf der Erde leidet"
GPT3,748,"Und seinem Dämon treu den Pfad beschreitet ,"
GPT3,748,Der wird der Herr der Welt und kann sich heben
GPT3,748,"Zu jener Gottheit , die ihn einst geschieden ."
GPT2-large,749,Was wir hier nicht können mehr tun
GPT2-large,749,"Vielleicht , daß der Enkel sie noch"
GPT2-large,749,"Oh , ich hör ihn schon und rüttel mich"
GPT2-large,749,ganz gewaltig am Genick ihm
GPT2-large,749,vor er jemals hat geschrien laut !
GPT2-large,749,"Oh , der Enkel ist nicht mehr mein !"
GPT2-large,750,Und von dem Reiz der reinen herzen
GPT2-large,750,"War alles Reiz , was da besteht ,"
GPT2-large,750,Von allem Reiz ist nur am kleinsten
GPT2-large,750,"Die Wahrheit , nur die Wahrheit da !"
GPT2-large,750,Und wenn du durch der Menschen dunkel
GPT2-large,750,"Als langer wilder Jäger gingst ,"
GPT2-large,750,Durchwühltest du in Nacht und schrecken
GPT2-large,750,Die Wahrheit wußt dein Auge nie !
GPT2-large,750,Und wenn du durch die wilden wüste
GPT2-large,750,"Als flüchtger Wandervogel gingst ,"
GPT2-large,751,Wie uns bereits der erste Anblick labend
GPT2-large,751,"Hat jemals uns ein Gott Vernunft gegeben ,"
GPT2-large,751,Daß wir auf Erden endlich wissen sagen
GPT2-large,751,Nichts als nichts das ist Wahrheit in den Tagen
GPT2-large,751,Des Menschen wesens Auch ist stets zu deuten
GPT2-large,751,"Daß sie nicht etwas , ihr zu sagen hätten ,"
GPT2-large,751,Doch immer irgend etwas muß gesprochen
GPT2-large,751,Und immer etwas sagen das ist Sprechen .
GPT2-large,751,"Ich habe nichts , nichts , nichts in meinem Leben"
GPT2-large,751,Ich bin beginnen helfen kann das Leben
GPT2-large,751,Ich gehe leicht vorbei das kurze weile
GPT2-large,751,"Es ist ein flüchtig Flittern wie die Welle ,"
GPT2-large,751,Und wieder scheint sie ganz dahin zu stehen
GPT2-large,751,Und wieder schwebt sie vor dem Blick mir stehen
GPT2-large,752,Ihres Lebens Wage messe sie
GPT2-large,752,"Oh , mein heißgeliebtes Weib du !"
GPT2-large,752,oder das letzte Brot des Lebens sein !
GPT2-large,752,"Na , wenn ich Sie recht verstehe"
GPT2-large,752,Ihrem Herzen sagt ich wohl genug
GPT2-large,752,"O , mein heißgeliebtes Weib ich"
GPT2-large,752,ich will meinen Willen auch tun !
GPT2-large,752,Dann wie wär es dann gegangen ?
GPT2-large,752,"Oh , wie wär es dann gekommen mir !"
GPT2-large,752,"Was , wenn ich Sie recht verstehe"
GPT2-large,753,"Bunte Blumen , süßes Wehn der"
GPT2-large,753,"Staunend lauscht ich , wie du weinen"
GPT2-large,753,Froh und sinnend war ich bei dir .
GPT2-large,753,"Nun , o du , du süßer kleiner"
GPT2-large,753,Süßer Knabe ! bin ich gleich alt
GPT2-large,753,Lieschens Weh und Hoffen schwand ihm
GPT2-large,753,"Kalt der Morgen , kalt der Abend wird ."
GPT2-large,753,"Wie du liebest , wie du redest"
GPT2-large,753,Daß sichs gar nicht rührt mein Herz das .
GPT2-large,753,"Süßer Knabe ! wie du redest ,"
GPT2-large,754,Und eine Schar von blauen damen
GPT2-large,754,Sie zogen in das Feld des armen
GPT2-large,754,Vom Himmel aus dem Meer zu ihnen .
GPT2-large,754,Und in dem frischen Strahl umarmen
GPT2-large,754,Sich mit Erinnrung beide brüder
GPT2-large,754,Und Liebe will zu lieben leben
GPT2-large,754,Und Liebe will zu lieben führen ;
GPT2-large,754,"An Liebe willst du Freude haben ,"
GPT2-large,754,"Die deinen Geist dem Himmel weihen ,"
GPT3,755,ward eine Träne in des Himmels erde
GPT3,755,"Gesenkt , in Erde , Leben , Sterben , hölle"
GPT3,755,Und Menschen seele wurde in die Hülle
GPT3,755,gebetet mit dem Angesicht zur Erde
GPT3,755,Das Angesicht erschaut von Menschenhänden
GPT3,755,Sie sind nicht fähig ruhig hinzuschauen
GPT3,755,Weil sie in Angesicht des Todes schauen
GPT3,755,Und doch ist Angesicht von Menschenhanden
GPT3,755,"Ein Bild des Ewgen , der den Menschen sandte"
GPT3,755,"Zur Erde , auf daß er im Tode wähne"
GPT2-large,756,"Die Stadt , die ich mein Lebtag kannte"
GPT2-large,756,"Ich sah sie einst , wie alles heute"
GPT2-large,756,"Und heute wars , wie alles keimte"
GPT2-large,756,"In sich hinein , in ihrer Mitte"
GPT2-large,756,"Und jetzt , in diesen klaren dieser"
GPT2-large,756,"In ihrer Sonne flammen , heien"
GPT2-large,756,In dieser warmen Sonne schatten
GPT2-large,756,"In dieser milden Gluth , an jenem"
GPT2-large,756,In aller deiner Huld und Güte .
GPT2-large,757,"Hähähä ! Die Sense , ach , die Sense mein"
GPT2-large,757,"was nein , das will ich nicht glauben"
GPT2-large,757,"Ach , wenn Sie das alles wüßten nur ,"
GPT2-large,757,"na , das wäre ja zu viel !"
GPT2-large,757,"Das , mein süßes Sensenmädchen eben"
GPT2-large,757,das ist nichts als heiße Luft sein
GPT2-large,757,Ach das alles kann ich nimmermehr
GPT2-large,757,halten als die Sense sich dreht .
GPT2-large,757,Seufzer aus dem Mund des Toten nur
GPT2-large,757,Er ein Hauch von seinem Atem war
GPT2-large,758,Was bin ich selbst ? Ein langes vielleicht
GPT2-large,758,"Gedanken , die wir uns zu machten"
GPT2-large,758,Und gerne zwar zum Denken hätten
GPT2-large,758,Und gerne wieder haben möchten
GPT2-large,758,In unsern vielgeliebten orten
GPT2-large,758,Der Schatten eines Traumgesichtes
GPT2-large,758,Der halbe Weg von Gott zur Erden
GPT2-large,758,"vor dir , mein Geist , den du im Spiegel"
GPT2-large,758,Der ganzen Wahrheit selbst nicht ahnest .
GPT2-large,758,"Der halbe Weg von Gott zum Werde ,"
GPT2-large,759,Was ist denn überhaupt das Leere da
GPT2-large,759,"Na , Sie kennen doch das ja"
GPT2-large,759,"Gott , was war Doch alles Leere da"
GPT2-large,759,"Unn es war Nichts , nur Geschäume"
GPT2-large,759,Also daß soviel Geschäume un
GPT2-large,759,Muß Muß Nun die Sanduhr stellen
GPT2-large,759,So die Sanduhr kann ich stellen
GPT2-large,759,Daß der Sand nicht rollt nicht rollt in
GPT2-large,759,Rollt die Sanduhr kann ich wohl noch
GPT2-large,759,schüttle mich in Deinen schultern
GPT2-large,759,"Bummeln läßt umher sich alles gern ,"
GPT2-large,759,"Na , Sie kennen doch das alte"
GPT2-large,759,"Recht , wie recht Sie meine mit scherz"
GPT2-large,759,Na ich hab das gute Recht so
GPT2-large,759,"Da ich dich du mußt mich lieben ja ,"
GPT2_top_p,760,Im alten Sphinxkampf mit august
GPT2_top_p,760,Im alten Sphinxkampf mit august
GPT2_top_p,760,Der letzte trag ihn noch am Mast
GPT2_top_p,760,"Und säuft ihn langsam ein , der Mast"
GPT2_top_p,760,"Überspielt ihn , er zerschellt im Schlamm ,"
GPT2_top_p,760,Des stummen Hades große Not
GPT2_top_p,760,"Als nun , daß er sei , ich von Herrn"
GPT2_top_p,760,Ich war der junge Junker Adam
GPT2-large,761,"Was gestern er geschmäht , gelobt , bestellt"
GPT2-large,761,Ist heute schon verachtenswerth Was gestern
GPT2-large,761,Und heute noch mit stolzem Stolz erhebt
GPT2-large,761,"Als unerhört es gilt , für werth zu gelten ."
GPT2-large,761,"Was gestern man gehaßt , gelobt , geehrt"
GPT2-large,761,"Es ist nicht wert , daß man sich dessen ärgert ,"
GPT2-large,761,Was heut man wert das sei dahin gesteckt
GPT2-large,761,Es sei dahin gestellt ! Was uns die Menschen
GPT2-large,761,"Was gestern man gehaßt , gelobt , bezahlt"
GPT2-large,761,Was uns die Menschen wollen ist es doch wohl
GPT2-large,762,Als wieder in der Nacht des tiefsten Schlafes
GPT2-large,762,"Erblick ich dich ! dein Haupt mich lächelnd grüßte ,"
GPT2-large,762,Als ich der Hoffnung letztes Hoffen wandte
GPT2-large,762,Als ich zu wähnen mich befingernd fester
GPT2-large,762,Als wieder in der Nacht des tiefsten Schlafes
GPT2-large,762,"Du mich im Arme hältst und mich beglücktest ,"
GPT2-large,762,Als ich zu wähnen mich beglückte fester
GPT2-large,762,Als ich zu glauben mich beglückte fester
GPT2-large,762,Als noch zu ahnen sich beglückte fester
GPT2-large,762,Als wieder in der Nacht des tiefsten Schlafes
GPT2_top_p,763,Auf Auf Wer Wochen nach dem abend
GPT2_top_p,763,"An stillen Tagen , längst bekannt"
GPT2_top_p,763,In Haft im letzten Todeskampf
GPT2_top_p,763,"Und unbeachtet bis zum Abend ,"
GPT2_top_p,763,Erfleht ich Wort und Rede bald
GPT2_top_p,763,Die letzte Stunde ohne Ziel !
GPT2_top_p,763,Ich rief dich aus dem finstern Land
GPT2_top_p,763,"Du meines Lebens treuer Geist ,"
GPT2,764,"Gab dem raschen , dumpfen Wind geschlagen ."
GPT2,764,Bei der Arbeit am An meinem Haus war .
GPT2,764,Dorten fühl ich mich Ich mußte es doch
GPT2,764,Es Es einer Hitze ohne Maß nicht !
GPT2-large,765,Ich bin groß und laut und ewig jung .
GPT2-large,765,"naja Ich will ja was ich soll ,"
GPT2-large,765,aber ich will was ich nicht kann .
GPT2-large,765,Ich will doch was aber ich kann nicht viel .
GPT2-large,765,Weißt du was ? Tu was du tun willst .
GPT2-large,765,"Was ich kann , das kann ich gerne tun ."
GPT2-large,765,Weißt du was ? Tu was du willst nicht .
GPT2-large,765,Weißt du was ? Tu was du willst und sollst .
GPT2-large,765,Ich Ich will ich kann ich will nicht .
GPT2-large,765,Weißt du was ? Tu was du willst und sollst .
GPT2-large,766,"Und doch , und doch wir dürfen wohl mit amen"
GPT2-large,766,"Das rühmen , was in diesem Fall wir hatten"
GPT2-large,766,Wir sind nicht mehr die Auserwählten bloß
GPT2-large,766,Und dürfen laut und laut die Wahrheit sagen .
GPT2-large,766,"In Rom , in Wien , in München , in turin"
GPT2-large,766,"An allen Orten , selbst in kleinen stunden"
GPT2-large,766,"Man sieht sie stehn und rufen Roma , Rom ! ,"
GPT2-large,766,Es scheint ein Wort der Väter uns zu ehren
GPT2-large,766,Es klingt ein süßer Klang aus alter Zeit
GPT2-large,766,"Ein einzig Wort , wie sonst und eh wir lebten"
GPT2-large,767,Das sind manchmal nur Sekunden lang .
GPT2-large,767,Ach das ist nicht weiter schlimm ja !
GPT2-large,767,"nee , ich will und immer noch nicht mein ."
GPT2-large,767,"Ich , ich häng mich auf den felsen"
GPT2-large,767,ich bin so nicht mehr zu lösen ist
GPT2-large,767,oh der Sanduhr letzter Schlag war .
GPT2-large,768,"Da sahn sie auch , mit ihrem Schmerz gebrochen"
GPT2-large,768,Das Menschenblut im Menschenherzen sterben
GPT2-large,768,"berlin Der hohe Zweck , das höchste Streben"
GPT2-large,768,Der Kunst ! In dieses Lebens rauhen Reichen
GPT2-large,768,Erschloß sich ihrem Blick die große räume
GPT2-large,768,"Der Blick des Dichters , der sie schaut ins grunde"
GPT2-large,768,"Den Blick der Völker auf die Heimatgrunde ,"
GPT2-large,768,"Die Welt in der er schuf das Weltendrama ,"
GPT2-large,768,Des Schicksals Traum und seine Sterbgewißheit
GPT2-large,768,"Des Schicksals daß es einmal werde krachen ,"
GPT2-large,769,Wer sein Brot mit Müh verdient hat
GPT2-large,769,der ist doch nicht arm zu nennen sein
GPT2-large,769,"Ist mein Brot mit Müh verbunden ,"
GPT2-large,769,bin ich hunger will ich noch mehr
GPT2-large,769,Mühn ich Hunger will ich noch viel
GPT2-large,769,Bin ich müde will ich mich hin
GPT2-large,769,"legen , da bin ich zur Ruhe ."
GPT2-large,769,"Ist dein Brot mit Müh dein Gut ,"
GPT2-large,769,bist dir deines Seins nicht gew
GPT2-large,769,du sollst doch nicht hungern will ich dich
GPT2-large,770,Im tiefen Wald auf dunklen tannen
GPT2-large,770,Sie schreiten an des Schlosses quellen
GPT2-large,770,"Ein fremder Sänger klimmt von dannen ,"
GPT2-large,770,Und ihre Stimme tönet leise ;
GPT2-large,770,Der Sänger hat dereinst gezogen
GPT2-large,770,Sie gehen in des Waldes räume
GPT2-large,770,"Es glimmt ein Licht in ihren Augen ,"
GPT2-large,770,Und wie der Mond im grünen Raume
GPT2-large,770,"Sie steht in traurig stillem Flore ,"
GPT2-large,771,Im osten Osten ging der Winter hin
GPT2-large,771,Der tiefe Schnee bedeckt die Berge rings
GPT2-large,771,Verstreute Blüten sind die Rosen hier .
GPT2-large,771,Die Sonne scheint im West auf Wolken hier ;
GPT2-large,771,Im Osten scheint der Nord der Freiheit Licht
GPT2-large,771,"Ein weiter großer , glühend roter abend"
GPT2-large,771,Ein doppelt großes Herz ist in den Sand
GPT2-large,771,Der Heide in der Welt hineingedacht
GPT2-large,771,Es steht das ganze Feld von Blumen hier .
GPT2-large,772,Da wob in mir ein heimlich stilles wesen
GPT2-large,772,"Der meiner Sehnsucht Keim , der Sehnsucht wärme"
GPT2-large,772,"Der Sehnsucht Keim , der aller Dinge Leben ,"
GPT2-large,772,Das wehnde Sehnen nach der selgen Ferne
GPT2-large,772,"Des furchtbar großen , allzufernen neuen"
GPT2-large,772,Ich wand mein Angesicht zur heilgen runde
GPT2-large,772,Und meine Hände ruhten auf den Knien .
GPT2-large,772,Und von dem Herzen dehnte meine Hände
GPT2-large,772,"Ich auf die Erde , wie zum weiten Lande ;"
GPT2-large,772,Und auf den Händen wiegte ich die Erde .
GPT2-large,773,als ihn die Hand des Schicksals aus der ferne
GPT2-large,773,"Hinaus ins Leben triebe , fort ins Leben"
GPT2-large,773,"Als Trost und Hoffnung , höher als das Leben"
GPT2-large,773,"Der Menschen wesen , höher als die Sterne"
GPT2-large,773,Und höher als der Götter Namen stiegen
GPT2-large,773,"als er die Hand der Mutter , die ihn lieben"
GPT2-large,773,"Am Grabe jenes treuen Kindes ruhte ,"
GPT2-large,773,Sich kühnlich ausstreckt nach jenen alten Wegen
GPT2-large,773,"Durch Waldesnacht und Höhlenspalt und Klüfte ,"
GPT2-large,773,Durchs Tal der Aun und Wäldernacht mit Sausen
GPT2-large,774,Das Wahre mag sich ewig verhalten
GPT2-large,774,Durch Schönheit nie wird eine Gunst gewährt
GPT2-large,774,Das Wahre mag sich ewig erhalten . . .
GPT2-large,774,"Und wenn der Geist , vom schweren Kampf gestärkt ,"
GPT2-large,774,Erhoben sich in kühnern zielen
GPT2-large,774,Zum Himmel steigt es nieder aus dem Streit
GPT2-large,774,Es einher zieht mit tausend Seelen .
GPT2-large,774,"Und wieder kommt ein Stündlein spät am Abend ,"
GPT2-large,774,Wenn aus dem Traum wir selig steigen .
GPT2-large,774,Und wieder leise schleicht ein Lied vorüber .
GPT2-large,775,"Sage mir , was meinst du denn da"
GPT2-large,775,"Ich muß schweigen , sollst nicht mehr mein"
GPT2-large,775,"Sag mir doch , ob es nicht auch was"
GPT2-large,775,"Gutes hat , an dich zu denken wohl ?"
GPT2-large,775,"Sag mir doch , was denkst du wohl da"
GPT2-large,775,Sag mir doch dein ganzes Wesen auch
GPT2-large,775,"ich will wissen , was du redest"
GPT2-large,775,was ist denn mein ganzes Wesen nun ?
GPT2-large,775,Sag mir doch ich hab es so gern
GPT2-large,776,Wer will in Menschenbanden hängen
GPT2-large,776,"Der soll nicht leben , noch in wellen"
GPT2-large,776,"Sein ganze Leben darf er denken ,"
GPT2-large,776,Sein ganzes Leben darf er fühlen
GPT2-large,776,Im Widerhall der ewigen fragen
GPT2-large,776,Wir nennen uns der Welt zu nutzen
GPT2-large,776,"Und jeder ist auf eignem Rücken ,"
GPT2-large,776,"In seines Wissens freien Netzen ,"
GPT2-large,776,"In seines eignen Glückes Netzen ,"
GPT2-large,777,"Doch nimmer , nimmer laß es zu , daß so"
GPT2-large,777,"In diesem Augenblick ein Geist auf Erden ,"
GPT2-large,777,"Der aus der höchsten Menschenknute stammt ,"
GPT2-large,777,Der dort die Menschheit mit der höchsten Güte
GPT2-large,777,"Die er , die Menschheit mit Verläumdung schlägt ,"
GPT2-large,777,"Der Mensch , der da Vernunft und Freiheit predigt"
