,author,text,endings,rhyme_scheme_tts,rhyme_prob
842,GPT3_deutsch_davinci_3_04.txt,"['verlorene seelen', 'die in der nacht schweifen', 'kein licht am ende des tunnels sehen', 'sie sind allein und verzweifelt', 'traurigkeit ist ihr ständiger begleiter', 'doch eines tages kam die hoffnung zu ihnen herab gefallen', 'eine brise des glücks wehte durch den raum', 'der schmerz wurde leichter und die tränen versiegten langsam', 'und so begannen sie zu lachen und zu singen aus voller kehle', 'sie hatten endlich frieden gefunden']","['seelen', 'schweifen', 'sehen', 'verzweifelt', 'begleiter', 'gefallen', 'raum', 'langsam', 'kehle', 'gefunden']","['a', 'a', 'a', 'a', 'b', 'a', 'c', 'b', 'a', 'a']",0.3
843,GPT3_deutsch_davinci_3_04.txt,"['ein tag der niemals endet', 'eine nacht ohne mondschein', 'die welt ist still und leer', 'alles liegt in einsamkeit', 'doch eines tages wird die sonne wieder scheinen', 'und alles erwacht zum leben neu', 'wir können uns auf das morgen freu n', 'denn es bringt hoffnung und mut mit sich herbei', 'und jeder kann seinen weg gehen ganz allein', 'das ist das geschenk des neuen tags für dich']","['endet', 'mondschein', 'leer', 'einsamkeit', 'scheinen', 'neu', 'n', 'herbei', 'allein', 'dich']","['a', 'b', 'c', 'b', 'd', 'e', 'd', 'b', 'b', 'f']",0.6
844,GPT3_deutsch_davinci_3_04.txt,"['ich schaue in den himmel', 'der sternenstaub leuchtet hell', 'der mond ist mein begleiter', 'er schenkt mir ein lächeln auf seinem gesicht', 'die nacht ist voller magie und geheimnisse', 'die nur der wind kennt', 'es gibt so viel schönheit hier oben zu sehen', 'dass es mich glücklich macht und meine seele erfreut']","['himmel', 'hell', 'begleiter', 'gesicht', 'geheimnisse', 'kennt', 'sehen', 'erfreut']","['a', 'b', 'c', 'd', 'e', 'f', 'g', 'h']",1.0
845,GPT3_deutsch_davinci_3_04.txt,"['verloren in der nacht', 'die sterne leuchten hell', 'ich schaue hinauf und bin so still', 'denn meine seele ist voller weh', 'die welt scheint weit entfernt zu sein', 'ich fühle mich allein und verlassen', 'doch dann erinnere ich mich an dich', 'an deine stimme die mir mut gibt', 'die dunkelheit verschwindet wie ein traum', 'ich hab keinen grund mehr zu klagen', 'der himmel strahlt mit neuer pracht', 'meine sorgen sind nun ganz vergangen']","['nacht', 'hell', 'still', 'weh', 'sein', 'verlassen', 'dich', 'gibt', 'traum', 'klagen', 'pracht', 'vergangen']","['a', 'b', 'b', 'c', 'd', 'e', 'f', 'g', 'h', 'e', 'a', 'e']",0.6666666666666666
846,GPT3_deutsch_davinci_3_04.txt,"['sonne die mich wärmt und meine seele erfreut', 'du bist ein licht in dunklen zeiten', 'dein strahlen ist so hell und deine wärme so süß', 'es gibt mir kraft zu jederzeit', 'ich schaue auf dich hinab mit dankbarkeit im herzen', 'denn du lässt mich niemals allein', 'du schenkst mir freude und glücklichsein', 'egal was kommen mag du bist da für mich']","['erfreut', 'zeiten', 'süß', 'jederzeit', 'herzen', 'allein', 'glücklichsein', 'mich']","['a', 'b', 'c', 'd', 'b', 'd', 'd', 'e']",0.625
847,GPT3_deutsch_davinci_3_04.txt,"['der herbstwind weht', 'die blätter fallen herab', 'sie tanzen im wind', 'so wunderschön und lab', 'die sonne scheint noch warm', 'doch die nacht ist schon nah', 'das leben geht weiter seinen gang', 'doch der sommer ist nun vorbei']","['weht', 'herab', 'wind', 'lab', 'warm', 'nah', 'gang', 'vorbei']","['a', 'b', 'a', 'b', 'c', 'b', 'd', 'e']",0.625
848,GPT3_deutsch_davinci_3_04.txt,"['es war einmal ein kleiner junge', 'der ging durch seine welt und schaute', 'er sah die sonne den himmel und die bäume', 'dann stellte er sich vor wie es wäre zu fliegen frei', 'doch als er versuchte es zu tun', 'war der wind so stark dass er nicht weit kam', 'doch auf dem weg nach unten hatte er viel spaß gemacht', 'als ob alles in ihm lebendig war und lachte']","['junge', 'schaute', 'bäume', 'frei', 'tun', 'kam', 'gemacht', 'lachte']","['a', 'b', 'a', 'c', 'd', 'c', 'e', 'b']",0.625
849,GPT3_deutsch_davinci_3_04.txt,"['der mond ist aufgegangen', 'die goldnen sternlein prangen', 'am himmel hell und klar', 'der wald steht schwarz und schweiget', 'und aus den wiesen steiget', 'der weiße nebel wunderbar', 'die nacht ist so still hier oben', 'es ziehen wolken hin und her', 'es dämmern die berge so stumm in der ferne es ist eine traurige stimm', 'doch plötzlich erklingt ein lied im tal ein vogel singt seine melodie und alle sorg verfliegen schnell es wird warm ums herz vor glückseligkeit']","['aufgegangen', 'prangen', 'klar', 'schweiget', 'steiget', 'wunderbar', 'oben', 'her', 'stimm', 'glückseligkeit']","['a', 'a', 'b', 'c', 'c', 'b', 'a', 'd', 'e', 'f']",0.6
850,GPT3_deutsch_davinci_3_04.txt,"['die welt ist schön so voller farben', 'doch manche dinge sind nicht wahr', 'es gibt so vieles zu entdecken', 'so viele wege die uns führen', 'der tag erhellt den dunklen raum', 'erfüllend jede ecke mit licht und glaube', 'wir müssen uns auf das gute konzentrieren', 'und das schöne immer sehen', 'denn die welt ist ein ort der freude und des friedens', 'es liegt an uns ihn zu bewahren']","['farben', 'wahr', 'entdecken', 'führen', 'raum', 'glaube', 'konzentrieren', 'sehen', 'friedens', 'bewahren']","['a', 'b', 'a', 'a', 'b', 'c', 'a', 'a', 'd', 'a']",0.4
851,GPT3_deutsch_davinci_3_04.txt,"['der sommerwind weht so sacht', 'er kühlt mein gesicht und macht mich wach', 'ich schließe die augen und träume davon', 'wie es wäre in einer anderen welt zu sein', 'die sonne scheint hell durch die bäume', 'die vögel singen ihr lied im wind', 'es ist eine ganze neue welt hier draußen', 'voller magie und schönheit ohne ende', 'das gras raschelt unter meinen füßen', 'als ob es mir etwas erzählen will', 'die blumen blühen in all ihrer pracht', 'sie begrüßen mich mit farbenpracht', 'ein tag voller freude liegt vor mir', 'ich atme tief den frischen sommerduft ein', 'der tag geht langsam zur neige hinaus', 'doch der sommerwind weht noch immer so sacht']","['sacht', 'wach', 'davon', 'sein', 'bäume', 'wind', 'draußen', 'ende', 'füßen', 'will', 'pracht', 'farbenpracht', 'mir', 'ein', 'hinaus', 'sacht']","['a', 'a', 'b', 'c', 'd', 'e', 'f', 'g', 'f', 'e', 'a', 'a', 'h', 'c', 'i', 'a']",0.5625
852,GPT3_deutsch_davinci_3_04.txt,"['der herbst ist da die blätter fallen', 'in bunten farben zu boden', 'die sonne scheint noch warm und hell', 'doch nicht mehr so wie im sommer vorher', 'die bäume sind nun leer und kahl', 'die wiesen sind von nebel umhüllt', 'es riecht nach kürbis und apfelkuchen', 'das macht uns alle froh', 'der wind weht jetzt stetig durchs land', 'er trägt den geruch des winters an s uferrand', 'die natur bereitet sich auf den winter vor', 'mit all ihren schönheiten am tag und in der nacht', 'der herbst ist eine schöne jahreszeit', 'die uns freude schenkt beim wandern oder reit']","['fallen', 'boden', 'hell', 'vorher', 'kahl', 'umhüllt', 'apfelkuchen', 'froh', 'land', 'uferrand', 'vor', 'nacht', 'jahreszeit', 'reit']","['a', 'a', 'b', 'c', 'd', 'b', 'a', 'e', 'f', 'f', 'g', 'h', 'i', 'i']",0.6428571428571429
853,GPT3_deutsch_davinci_3_04.txt,"['ich gehe durch die nacht', 'die dunkelheit ist mein schutz', 'der mond schaut auf mich herab', 'doch ich bin allein und still', 'es gibt keine worte für meine gefühle', 'keinen weg zurück in die realität', 'ich laufe weiter ohne ziel und richtung', 'durch einen wald voller geheimnisse und träume', 'die kälte der nacht beruhigend wie ein flussbett', 'es ist so friedlich hier draußen im freien', 'der wind singt seine lieder in den bäumen', 'er erzählt mir von alten geschichten und legenden', 'und obwohl es dunkel ist um mich herum', 'ich habe nicht angst vor dem unbekannten']","['nacht', 'schutz', 'herab', 'still', 'gefühle', 'realität', 'richtung', 'träume', 'flussbett', 'freien', 'bäumen', 'legenden', 'herum', 'unbekannten']","['a', 'b', 'c', 'd', 'e', 'f', 'g', 'h', 'f', 'h', 'h', 'i', 'j', 'i']",0.7142857142857143
854,GPT3_deutsch_davinci_3_04.txt,"['das leben ist ein tanz', 'der uns immer wieder bezaubert', 'es bringt uns freude und glück', 'denn es schenkt uns neue wege', 'doch auch schmerz und trauer sind dabei', 'die man nicht vergessen sollte', 'aber die freude überwiegt meistens doch', 'denn sie lässt uns weiterhin träumen und hoffen']","['tanz', 'bezaubert', 'glück', 'wege', 'dabei', 'sollte', 'doch', 'hoffen']","['a', 'b', 'c', 'd', 'b', 'e', 'f', 'a']",0.75
855,GPT3_deutsch_davinci_3_04.txt,"['weiße schneeflocken die fallen vom himmel', 'verzaubern mein herz und machen mich still', 'sie tanzen und springen so fröhlich und wild', 'bescheren mir freude als wär s eine zauberwelt', 'ein wintermorgen mit weichem schnee bedeckt', 'die welt ist erfüllt von einem friedlichen geleit', 'ich schließ meine augen zu dieser pracht der natur', 'und atme tief durch in dem wintertraum hier nur']","['himmel', 'still', 'wild', 'zauberwelt', 'bedeckt', 'geleit', 'natur', 'nur']","['a', 'b', 'b', 'b', 'c', 'd', 'e', 'e']",0.625
856,GPT3_deutsch_davinci_3_04.txt,"['es ist die nacht so still und dunkel', 'doch mein herz schlägt wild und stark', 'ich höre deine stimme leise ruft', 'mein verlangen wird immer größer', 'ich folge dir durch den wald der nacht', 'dort wo die sterne uns beobachten', 'wir tanzen unter dem mondschein heller licht', 'uns verbindet eine starke magie', 'wir liegen im gras und sehen zum himmel auf', 'der wind streichelt unsere gesichter sanft', 'wir sind hier in diesem moment vereint', 'es fühlt sich an als würde die zeit stehen bleiben']","['dunkel', 'stark', 'ruft', 'größer', 'nacht', 'beobachten', 'licht', 'magie', 'auf', 'sanft', 'vereint', 'bleiben']","['a', 'b', 'c', 'd', 'e', 'f', 'e', 'g', 'h', 'c', 'i', 'f']",0.75
857,GPT3_deutsch_davinci_3_04.txt,"['verloren in der nacht', 'einsam und allein', 'keiner ist mehr da', 'keiner kann mich sehn', 'die dunkelheit erstickt die hoffnung', 'die tränen versiegen nicht so schnell', 'der schmerz bleibt unvergessen', 'das herz schreit lauter als zuvor', 'doch eines tages wird es besser sein', 'und dann wird alles gut nochmals beginnen']","['nacht', 'allein', 'da', 'sehn', 'hoffnung', 'schnell', 'unvergessen', 'zuvor', 'sein', 'beginnen']","['a', 'b', 'c', 'b', 'd', 'e', 'f', 'd', 'b', 'f']",0.6
858,GPT3_deutsch_davinci_3_04.txt,"['auf einmal ist es still', 'die welt steht still und bleibt', 'es ist eine zeit der ruhe', 'eine zeit des friedens auf erden', 'der wind weht sanft durch die bäume', 'und die vögel singen leise ihr lied', 'die sonne scheint warm auf uns herab', 'und wir spüren den frieden in unserem herzen', 'doch bald schon wird sich alles ändern', 'die welt erwacht zu neuem leben', 'doch heute nacht genießen wir den frieden hier oben ein gedicht voller liebe und harmonie']","['still', 'bleibt', 'ruhe', 'erden', 'bäume', 'lied', 'herab', 'herzen', 'ändern', 'leben', 'harmonie']","['a', 'b', 'c', 'd', 'e', 'f', 'g', 'd', 'b', 'd', 'h']",0.7272727272727273
859,GPT3_deutsch_davinci_3_04.txt,"['der tag ist so schön und warm', 'hab keine angst vor dem sturm', 'das licht der sonne erhellt mein herz', 'und die welt sieht wieder neu aus', 'die bäume tanzen im winde leise', 'es ist ein gefühl von freude und weise', 'die vögel singen ihr fröhliches lied', 'ich fühle mich wie im himmel so hoch oben', 'der tag geht zur neige nun bald', 'doch die erinnerung bleibt mir stets gewahrt']","['warm', 'sturm', 'herz', 'aus', 'leise', 'weise', 'lied', 'oben', 'bald', 'gewahrt']","['a', 'a', 'b', 'b', 'c', 'c', 'd', 'e', 'f', 'a']",0.6
860,GPT3_deutsch_davinci_3_04.txt,"['der tag ist vorbei die nacht bricht an', 'ich schaue aus dem fenster und seh den mondschein', 'die sterne leuchten hell am himmel weit', 'der wind rauscht sanft durch die bäume breit', 'die welt scheint still in dieser stunde', 'die seele ruht sich aus und fühlt sich wohl gebunden', 'eine melodie erklingt im abendwind', 'wie ein lied der liebe ohne end', 'ich lausche dem gesang in meinem herzen tief drinn', 'und träume mich fort zu neuen ufern hin']","['an', 'mondschein', 'weit', 'breit', 'stunde', 'gebunden', 'abendwind', 'end', 'drinn', 'hin']","['a', 'b', 'c', 'c', 'd', 'e', 'f', 'f', 'b', 'b']",0.6
861,GPT3_deutsch_davinci_3_04.txt,"['die sonne scheint die vögel singen', 'der tag ist klar und das lied erklingt', 'es ist ein tag an dem man nur glücklich sein kann', 'denn wir sind hier und genießen den moment', 'wir lassen uns treiben auf dieser welle des glücks', 'und alles was bleibt ist der augenblick', 'doch bald schon geht es weiter im leben voran', 'auch wenn heute noch alles so perfektanmutet', 'die zeit vergeht und die erinnerung bleibet bestehen', 'doch nun müssen wir alle unseren weg gehen']","['singen', 'erklingt', 'kann', 'moment', 'glücks', 'augenblick', 'voran', 'perfektanmutet', 'bestehen', 'gehen']","['a', 'b', 'c', 'b', 'd', 'b', 'c', 'b', 'a', 'a']",0.4
862,GPT3_deutsch_davinci_3_04.txt,"['ich sah die welt in ihrer pracht', 'in bunten farben und so schön', 'es war ein tag voll glück und lachen', 'ein tag der freude ohne sorgen', 'doch plötzlich kam die dunkle nacht', 'die unsre herzen tief bewegt', 'der himmel wurde schwarz und leer', 'und alles licht verschwand hierher', 'doch auch in dieser dunkelheit', 'war noch ein funke hoffnung da', 'denn durch den schmerz erkannten wir', 'es gibt im leben mehr als nur']","['pracht', 'schön', 'lachen', 'sorgen', 'nacht', 'bewegt', 'leer', 'hierher', 'dunkelheit', 'da', 'wir', 'nur']","['a', 'b', 'c', 'c', 'a', 'd', 'e', 'e', 'f', 'f', 'e', 'g']",0.5833333333333334
863,GPT3_deutsch_davinci_3_04.txt,"['ein tag im frühling so wunderschön', 'das gras erwacht und die sonne scheint', 'die vögel singen ihr fröhlich lied', 'der himmel ist blau und es ist friedlich', 'der wind streicht sanft über das land', 'es duftet nach blumen in der hand', 'die welt erwacht aus dem winterschlaf', 'und lädt uns ein zu neuem leben auf']","['wunderschön', 'scheint', 'lied', 'friedlich', 'land', 'hand', 'winterschlaf', 'auf']","['a', 'a', 'b', 'c', 'd', 'd', 'e', 'f']",0.75
864,GPT3_deutsch_davinci_3_04.txt,"['der sommer kommt die vögel singen', 'die blumen blühen das leben erwacht', 'das grün der bäume glänzt in der sonne', 'es ist ein tag voller freude und glanz', 'der wind weht sanft über die wiese hinweg', 'und bringt uns den duft des frühlings herbei', 'bienen summen und schmetterlinge flattern umher', 'es ist eine zeit voller liebe und harmonie', 'der regen fällt leise auf das land herab', 'und erfrischt alles mit seinem feuchten kuss', 'die erde wird grüner als zuvor und bald schon', 'werden wir den sommer genießen können']","['singen', 'erwacht', 'sonne', 'glanz', 'hinweg', 'herbei', 'umher', 'harmonie', 'herab', 'kuss', 'schon', 'können']","['a', 'b', 'a', 'c', 'd', 'e', 'f', 'g', 'e', 'h', 'i', 'a']",0.75
865,GPT3_deutsch_davinci_3_04.txt,"['die nacht sie ist so still und schweigend', 'der mond erhellt den himmel weit', 'es ist die zeit der einsamkeit', 'das herz voll sehnsucht nach dem liebenden', 'der wind streicht sanft durchs laub und blättchen', 'erzählt uns eine geschichte leise', 'doch wer kann verstehen was er meint', 'es liegt an uns die antwort zu finden', 'die sterne funkeln hell am firmament', 'geben hoffnung in der dunkelheit sie trösten unser trauriges gemüt und schenken mut für neue wege']","['schweigend', 'weit', 'einsamkeit', 'liebenden', 'blättchen', 'leise', 'meint', 'finden', 'firmament', 'wege']","['a', 'b', 'b', 'c', 'c', 'd', 'e', 'c', 'e', 'd']",0.5
866,GPT3_deutsch_davinci_3_04.txt,"['ein baum steht im wind', 'er schwankt hin und her', 'doch er bleibt fest verwurzelt', 'immer wieder neu geboren', 'seine äste strecken sich aus', 'sie tragen die blätter so weit', 'die sonne lacht ihn an', 'der wind singt sein lied dazu', 'er ist eins mit der natur', 'und stets voller lebensfreude']","['wind', 'her', 'verwurzelt', 'geboren', 'aus', 'weit', 'an', 'dazu', 'natur', 'lebensfreude']","['a', 'b', 'c', 'd', 'e', 'f', 'g', 'h', 'i', 'j']",1.0
867,GPT3_deutsch_davinci_3_04.txt,"['es ist so still die welt versinkt', 'in einem meer aus einsamkeit', 'die nacht bricht an und meine seele schreit', 'doch niemand hört mich in der leere weit', 'ich bin allein und will es sein', 'denn meine gedanken sind frei darin', 'der mond erhellt den dunklen himmel', 'und lässt mich neuen mut entdecken', 'mein herz fühlt wieder hoffnungsschimmer', 'und lässt mich in der dunkelheit nicht immer schwimmen', 'so stehe nun hier mit gesammelter kraft', 'ich habe überwunden die einsamkeitslast']","['versinkt', 'einsamkeit', 'schreit', 'weit', 'sein', 'darin', 'himmel', 'entdecken', 'hoffnungsschimmer', 'schwimmen', 'kraft', 'einsamkeitslast']","['a', 'b', 'b', 'b', 'c', 'c', 'd', 'e', 'f', 'e', 'g', 'h']",0.6666666666666666
868,GPT3_deutsch_davinci_3_04.txt,"['der herbstwind weht so kalt', 'die blätter fallen von den bäumen', 'die farben sind so schön und golden', 'in der luft liegt ein duft nach wehmut', 'das licht ist trüb und grau', 'der tag versinkt im nebelmeer', 'doch die erinnerung an sommerzeiten bleibt bestehen', 'denn in meinem herzen wird es immer warm sein']","['kalt', 'bäumen', 'golden', 'wehmut', 'grau', 'nebelmeer', 'bestehen', 'sein']","['a', 'b', 'b', 'c', 'd', 'e', 'b', 'f']",0.75
869,GPT3_deutsch_davinci_3_04.txt,"['ich schaue in den himmel', 'der so unendlich weit ist', 'er erinnert mich an meine träume', 'die ewig wie er scheinen', 'doch die wolken ziehen vorüber', 'und das licht verschwindet bald', 'es kommen dunkle gedanken auf', 'die mich zu boden fallen lassen', 'doch die sterne sind noch da oben', 'und leuchten hell und klar', 'sie schenken mir trost und mut', 'in dieser nacht ohne ende']","['himmel', 'ist', 'träume', 'scheinen', 'vorüber', 'bald', 'auf', 'lassen', 'oben', 'klar', 'mut', 'ende']","['a', 'b', 'c', 'd', 'e', 'f', 'g', 'd', 'd', 'h', 'i', 'a']",0.75
870,GPT3_deutsch_davinci_3_04.txt,"['der sommer kommt die sonne scheint', 'die wärme durchdringt mein sein', 'die vögel singen hell und laut', 'der tag ist voller freude und vertraut', 'es wird eine schöne zeit sein', 'voll von lachen und glücksein', 'das gras duftet süß nach frischem heu', 'der himmel strahlt in blau', 'ich freue mich auf jeden tag', 'und genieße die warmen strahl', 'der sommer bringt uns neues leben', 'mit all den freuden dieser erde weit']","['scheint', 'sein', 'laut', 'vertraut', 'sein', 'glücksein', 'heu', 'blau', 'tag', 'strahl', 'leben', 'weit']","['a', 'a', 'b', 'b', 'a', 'a', 'c', 'b', 'd', 'd', 'e', 'c']",0.4166666666666667
